,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
250,0684021051,684021,Wow printed tee 6.99,255,T-shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,T-shirt in soft cotton jersey with a round neckline and a print motif.
251,0684588002,684588,Yen.,258,Blouse,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Short-sleeved top in a viscose crêpe weave with a round neckline, an opening with a concealed button at the back of the neck and a rounded hem. Slightly longer at the back."
252,0684588008,684588,Yen.,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Short-sleeved top in a viscose crêpe weave with a round neckline, an opening with a concealed button at the back of the neck and a rounded hem. Slightly longer at the back."
253,0684704001,684704,windu cardigan,245,Cardigan,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,Cardigan in a fluffy knit with a V-neck at the front and opening with ties at the back of the neck. Long sleeves and buttons down the front.
254,0684824002,684824,Walkover Unpadded Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,
255,0685017002,685017,Vivian wrap Dress,265,Dress,Garment Full body,1010001,All over pattern,19,Greenish Khaki,1,Dusty Light,20,Khaki green,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in soft, patterned viscose with a V-neck and wrapover front with ties at the waist and long sleeves. Unlined."
256,0685813001,685813,PETAR SWEATSHIRT,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in soft sweatshirt fabric. Slightly looser fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
257,0685813002,685813,PETAR SWEATSHIRT,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in soft sweatshirt fabric. Slightly looser fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
258,0685813003,685813,PETAR SWEATSHIRT,252,Sweater,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in soft sweatshirt fabric. Slightly looser fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
259,0685813005,685813,PETAR SWEATSHIRT,252,Sweater,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in soft sweatshirt fabric. Slightly looser fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
260,0685813006,685813,PETAR SWEATSHIRT,252,Sweater,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in soft sweatshirt fabric. Slightly looser fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
261,0685813039,685813,PETAR SWEATSHIRT,252,Sweater,Garment Upper body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in soft sweatshirt fabric. Slightly looser fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
262,0685813042,685813,PETAR SWEATSHIRT,252,Sweater,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in soft sweatshirt fabric. Slightly looser fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
263,0685813043,685813,PETAR SWEATSHIRT,252,Sweater,Garment Upper body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Top in soft sweatshirt fabric. Slightly looser fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
264,0685814003,685814,RICHIE HOOD,308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Hoodie in sweatshirt fabric made from a cotton blend. Relaxed fit with a lined, drawstring hood, long sleeves, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
265,0685814022,685814,RICHIE HOOD,308,Hoodie,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Hoodie in sweatshirt fabric made from a cotton blend. Relaxed fit with a lined, drawstring hood, long sleeves, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
266,0685814048,685814,RICHIE HOOD,308,Hoodie,Garment Upper body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Hoodie in sweatshirt fabric made from a cotton blend. Relaxed fit with a lined, drawstring hood, long sleeves, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
267,0685816001,685816,RONNY REG RN T-SHIRT,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.
268,0685816002,685816,RONNY REG RN T-SHIRT,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.
269,0685816017,685816,RONNY R-NECK,255,T-shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.
270,0685816037,685816,RONNY R-NECK,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.
271,0685816044,685816,RONNY R-NECK,255,T-shirt,Garment Upper body,1010016,Solid,72,Blue,7,Medium,2,Blue,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.
272,0687044002,687044,BETH JERSEY WRAP BLOUSE,252,Sweater,Garment Upper body,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Blouse in cotton jersey with a V-neck, sewn-in wrapover at the front and long sleeves with elastication at the cuffs. Seam with a drawstring at the waist and flounces at the hem."
273,0687365001,687365,Kaizen sweater,252,Sweater,Garment Upper body,1010014,Placement print,73,Dark Blue,4,Dark,2,Blue,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Block-coloured top in sweatshirt fabric with a text print on the front, a stand-up collar, zip at the top and ribbing at the cuffs and hem. Soft brushed inside."
274,0687704022,687704,Embrace S.Skinny Ankle H.W,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button and super-skinny legs. Embrace – denim with a smart stretch function that moulds to the body for a comfortable, flattering silhouette."
275,0687821001,687821,SPEED Jenny W,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a soft viscose weave with a lace trim around the neckline and an opening with twisted ties at the top. Wide, 3/4-length sleeves and a smocked seam at the waist. Unlined."
276,0688537001,688537,Simple as that Cheeky Tanga,59,Swimwear bottom,Swimwear,1010026,Other structure,42,Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a mid waist and cutaway coverage at the back.
277,0688558004,688558,Brittany LS,254,Top,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Fitted, long-sleeved top in soft ribbed jersey."
278,0688678001,688678,Florentina,265,Dress,Garment Full body,1010016,Solid,83,Dark Turquoise,2,Medium Dusty,7,Turquoise,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Dress in plumeti viscose with an opening and button at the back of the neck and 3/4-length, flared sleeves."
279,0688728018,688728,Inga hipster shopbasket 7p,286,Underwear bottom,Underwear,1010010,Melange,9,Black,4,Dark,5,Black,1336,Shopbasket Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Jersey hipster briefs with a low waist, lined gusset, wide sides and cutaway coverage at the back."
280,0688873003,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
281,0688873013,688873,Gyda!,258,Blouse,Garment Upper body,1010020,Contrast,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
282,0689014001,689014,Brooklyn cargo trousers TP,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,8756,Young Boy Trouser,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1009,Trousers,"Cargo trousers in stretch cotton twill with an elasticated drawstring waist and fake fly. Side pockets, flap leg pockets with a hook and loop fastening and fake back pockets. Tapered legs with shaping seams at the knees and ribbed hems."
283,0689107008,689107,SS Marco Polo,257,Polo shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Polo shirt in premium cotton piqué with a ribbed collar, button placket, short sleeves with ribbed trims, and slits in the sides."
284,0690513006,690513,MAMA Hawaii Swimsuit,57,Swimsuit,Swimwear,1010017,Stripe,72,Blue,3,Light,6,Lilac Purple,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with shaped, padded cups, a wrapover top, seam under the bust and low-cut back. Gathers in the side seams for best fit. The swimsuit is made partly from recycled polyester and polyamide."
285,0690713008,690713,Palace strap dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,"Knee-length dress in a crinkled weave with narrow shoulder straps and a narrow, detachable tie belt at the waist. Unlined."
286,0690926001,690926,Filip shelltop,258,Blouse,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Blouse in an airy, patterned viscose weave in a relaxed fit with a gathered boat neck and long sleeves."
287,0690935001,690935,Snow Chino R.W,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Ankle-length chinos in stretch cotton with a regular waist, zip fly and button, side pockets, fake welt back pockets and straight-cut legs that taper gently to the hems with creases."
288,0690936006,690936,Iris Linen Jogger R.W,272,Trousers,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,9,White,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Linen joggers with a regular, elasticated, drawstring waist, side pockets, a fake back pocket and tapered legs."
289,0691275006,691275,Waves blouse,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Blouse in an airy jacquard weave with a small, frilled collar, an opening with a concealed button at the back of the neck, and long balloon sleeves with narrow, frill-trimmed, buttoned cuffs."
290,0692226003,692226,Anita Tank,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Fitted strappy top in soft jersey made from a cotton blend.
291,0692930001,692930,The Low Line Highwaist,59,Swimwear bottom,Swimwear,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a high cut at the back."
292,0693479006,693479,Haag Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Cardigan in a soft rib knit with dropped shoulders and long sleeves with ribbed cuffs. No buttons.
293,0693497001,693497,Margarita balboa,306,Bra,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Non-wired bra in lace with moulded cups that give the bust a natural shape and provide light support. Hook-and-eye fastening at the back.
294,0693508002,693508,Hodor,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Padded parka in woven fabric. Zip and wind flap with press-studs down the front and a pile-lined hood with a detachable faux fur trim. Zipped chest pocket, side pockets with a press-stud, a loose yoke at the back with a press-stud, a drawstring at the waist and imitation leather details. Slightly longer at the back with a single back vent. Quilted inner lining."
295,0693708002,693708,Mickey Quilted Cross,66,Bag,Accessories,1010001,All over pattern,83,Dark Turquoise,4,Dark,19,Green,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small, quilted imitation leather shoulder bag with a zip at the top, one inner compartment and a metal chain shoulder strap. Lined. Size 3x17x24cm."
296,0694131031,694131,Pria tee,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,T-shirt in soft cotton jersey with a print motif.
297,0694182001,694182,Han sleeve,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in woven fabric with short cap sleeves and a double layer at the top. Concealed zip at the back, a seam at the waist and a pleated skirt. Lined."
298,0695166001,695166,Edith 2p headband,74,Hair/alice band,Accessories,1010001,All over pattern,22,Yellow,4,Dark,8,Yellow,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hairbands in an airy weave. Can be worn around the head or a ponytail.
299,0695457004,695457,Lillibeth jumper,255,T-shirt,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,Top in ribbed jersey with overlocked edges and long sleeves with a double flounce at the cuffs.
300,0695584001,695584,Bono hip belt,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.5 cm.
301,0695632009,695632,Gyda-,258,Blouse,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
302,0696533002,696533,Nemo braided belt,67,Belt,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Narrow, braided belt in imitation leather with a metal buckle. Width 1.5 cm."
